planid	partnb	id	type	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	idsymbol	idshort	K2005class
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-0.50; 13; Right-Drive)	Profile form error (ffa) (-0.50; 13; Right-Drive)	0.001128609730781	0.00000	0.003000	0.000000																631	ffa___113R	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-3.50; 13; Right-Drive)	Profile form error (ffa) (-3.50; 13; Right-Drive)	0.001017707668664	0.00000	0.003000	0.000000																631	ffa___413R	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-6.50; 13; Right-Drive)	Profile form error (ffa) (-6.50; 13; Right-Drive)	0.000877619555441	0.00000	0.003000	0.000000																631	ffa___713R	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-0.50; 26; Right-Drive)	Profile form error (ffa) (-0.50; 26; Right-Drive)	0.000851524424143	0.00000	0.003000	0.000000																631	ffa___126R	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-3.50; 26; Right-Drive)	Profile form error (ffa) (-3.50; 26; Right-Drive)	0.000882483977324	0.00000	0.003000	0.000000																631	ffa___426R	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-6.50; 26; Right-Drive)	Profile form error (ffa) (-6.50; 26; Right-Drive)	0.000703032533287	0.00000	0.003000	0.000000																631	ffa___726R	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-0.50; 38; Right-Drive)	Profile form error (ffa) (-0.50; 38; Right-Drive)	0.001234421631166	0.00000	0.003000	0.000000																631	ffa___138R	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-3.50; 38; Right-Drive)	Profile form error (ffa) (-3.50; 38; Right-Drive)	0.000864245299984	0.00000	0.003000	0.000000																631	ffa___438R	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-6.50; 38; Right-Drive)	Profile form error (ffa) (-6.50; 38; Right-Drive)	0.000994029656098	0.00000	0.003000	0.000000																631	ffa___738R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-0.50; 1; Right-Drive)	Profile crowning (Ch) (-0.50; 1; Right-Drive)	0.004105030993970	0.00400	0.003000	-0.004000																643	Ch____1_1R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-3.50; 1; Right-Drive)	Profile crowning (Ch) (-3.50; 1; Right-Drive)	0.003038827862871	0.00400	0.003000	-0.004000																643	Ch____4_1R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-6.50; 1; Right-Drive)	Profile crowning (Ch) (-6.50; 1; Right-Drive)	0.000742927844943	0.00400	0.003000	-0.004000																643	Ch____7_1R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-0.50; 13; Right-Drive)	Profile crowning (Ch) (-0.50; 13; Right-Drive)	0.003979478196441	0.00400	0.003000	-0.004000																643	Ch____113R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-3.50; 13; Right-Drive)	Profile crowning (Ch) (-3.50; 13; Right-Drive)	0.002760407205836	0.00400	0.003000	-0.004000																643	Ch____413R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-6.50; 13; Right-Drive)	Profile crowning (Ch) (-6.50; 13; Right-Drive)	0.000632001791885	0.00400	0.003000	-0.004000																643	Ch____713R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-0.50; 26; Right-Drive)	Profile crowning (Ch) (-0.50; 26; Right-Drive)	0.003705821420665	0.00400	0.003000	-0.004000																643	Ch____126R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-3.50; 26; Right-Drive)	Profile crowning (Ch) (-3.50; 26; Right-Drive)	0.002285546529154	0.00400	0.003000	-0.004000																643	Ch____426R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-6.50; 26; Right-Drive)	Profile crowning (Ch) (-6.50; 26; Right-Drive)	0.000487416963315	0.00400	0.003000	-0.004000																643	Ch____726R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-0.50; 38; Right-Drive)	Profile crowning (Ch) (-0.50; 38; Right-Drive)	0.003711248973623	0.00400	0.003000	-0.004000																643	Ch____138R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-3.50; 38; Right-Drive)	Profile crowning (Ch) (-3.50; 38; Right-Drive)	0.002594332727900	0.00400	0.003000	-0.004000																643	Ch____438R	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-6.50; 38; Right-Drive)	Profile crowning (Ch) (-6.50; 38; Right-Drive)	0.000453062341997	0.00400	0.003000	-0.004000																643	Ch____738R	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-0.50; 1; Left-Coast)	Angular profile error (fHa) (-0.50; 1; Left-Coast)	-0.004647181612690	0.00000	0.008000	-0.008000																632	fHa___1_1L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-3.50; 1; Left-Coast)	Angular profile error (fHa) (-3.50; 1; Left-Coast)	-0.005557589140574	0.00000	0.008000	-0.008000																632	fHa___4_1L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-6.50; 1; Left-Coast)	Angular profile error (fHa) (-6.50; 1; Left-Coast)	0.010231977841720	0.00000	0.008000	-0.008000																632	fHa___7_1L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-0.50; 13; Left-Coast)	Angular profile error (fHa) (-0.50; 13; Left-Coast)	-0.001913311008833	0.00000	0.008000	-0.008000																632	fHa___113L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-3.50; 13; Left-Coast)	Angular profile error (fHa) (-3.50; 13; Left-Coast)	-0.003158190873327	0.00000	0.008000	-0.008000																632	fHa___413L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-6.50; 13; Left-Coast)	Angular profile error (fHa) (-6.50; 13; Left-Coast)	0.012721965780733	0.00000	0.008000	-0.008000																632	fHa___713L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-0.50; 26; Left-Coast)	Angular profile error (fHa) (-0.50; 26; Left-Coast)	-0.001655519764928	0.00000	0.008000	-0.008000																632	fHa___126L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-3.50; 26; Left-Coast)	Angular profile error (fHa) (-3.50; 26; Left-Coast)	-0.004520803340401	0.00000	0.008000	-0.008000																632	fHa___426L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-6.50; 26; Left-Coast)	Angular profile error (fHa) (-6.50; 26; Left-Coast)	0.011227905399431	0.00000	0.008000	-0.008000																632	fHa___726L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-0.50; 38; Left-Coast)	Angular profile error (fHa) (-0.50; 38; Left-Coast)	-0.007063838843769	0.00000	0.008000	-0.008000																632	fHa___138L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-3.50; 38; Left-Coast)	Angular profile error (fHa) (-3.50; 38; Left-Coast)	-0.006746784496193	0.00000	0.008000	-0.008000																632	fHa___438L	3
35.7371 Grinding in process M05700	177	Angular profile error (fHa) (-6.50; 38; Left-Coast)	Angular profile error (fHa) (-6.50; 38; Left-Coast)	0.011207644346985	0.00000	0.008000	-0.008000																632	fHa___738L	3
35.7371 Grinding in process M05700	177	Profile - variation angular deviation (varfHa) (Left-Coast)	Profile - variation angular deviation (varfHa) (Left-Coast)	0.003588593622866	0.00000	0.012000	0.000000																0	vfHb_____L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-0.50; 1; Left-Coast)	Profile form error (ffa) (-0.50; 1; Left-Coast)	0.001201835073732	0.00000	0.003000	0.000000																631	ffa___1_1L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-3.50; 1; Left-Coast)	Profile form error (ffa) (-3.50; 1; Left-Coast)	0.001009619677233	0.00000	0.003000	0.000000																631	ffa___4_1L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-6.50; 1; Left-Coast)	Profile form error (ffa) (-6.50; 1; Left-Coast)	0.001833457383658	0.00000	0.003000	0.000000																631	ffa___7_1L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-0.50; 13; Left-Coast)	Profile form error (ffa) (-0.50; 13; Left-Coast)	0.000988738226043	0.00000	0.003000	0.000000																631	ffa___113L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-3.50; 13; Left-Coast)	Profile form error (ffa) (-3.50; 13; Left-Coast)	0.001063508100367	0.00000	0.003000	0.000000																631	ffa___413L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-6.50; 13; Left-Coast)	Profile form error (ffa) (-6.50; 13; Left-Coast)	0.001604382275546	0.00000	0.003000	0.000000																631	ffa___713L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-0.50; 26; Left-Coast)	Profile form error (ffa) (-0.50; 26; Left-Coast)	0.001228142582748	0.00000	0.003000	0.000000																631	ffa___126L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-3.50; 26; Left-Coast)	Profile form error (ffa) (-3.50; 26; Left-Coast)	0.000759199805570	0.00000	0.003000	0.000000																631	ffa___426L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-6.50; 26; Left-Coast)	Profile form error (ffa) (-6.50; 26; Left-Coast)	0.002116426553155	0.00000	0.003000	0.000000																631	ffa___726L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-0.50; 38; Left-Coast)	Profile form error (ffa) (-0.50; 38; Left-Coast)	0.001097520594864	0.00000	0.003000	0.000000																631	ffa___138L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-3.50; 38; Left-Coast)	Profile form error (ffa) (-3.50; 38; Left-Coast)	0.001319167437201	0.00000	0.003000	0.000000																631	ffa___438L	3
35.7371 Grinding in process M05700	177	Profile form error (ffa) (-6.50; 38; Left-Coast)	Profile form error (ffa) (-6.50; 38; Left-Coast)	0.001904860130125	0.00000	0.003000	0.000000																631	ffa___738L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-0.50; 1; Left-Coast)	Profile crowning (Ch) (-0.50; 1; Left-Coast)	0.000368303269300	0.00400	0.003000	-0.004000																643	Ch____1_1L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-3.50; 1; Left-Coast)	Profile crowning (Ch) (-3.50; 1; Left-Coast)	0.001211461369543	0.00400	0.003000	-0.004000																643	Ch____4_1L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-6.50; 1; Left-Coast)	Profile crowning (Ch) (-6.50; 1; Left-Coast)	0.008241751654057	0.00400	0.003000	-0.004000																643	Ch____7_1L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-0.50; 13; Left-Coast)	Profile crowning (Ch) (-0.50; 13; Left-Coast)	0.000550697561684	0.00400	0.003000	-0.004000																643	Ch____113L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-3.50; 13; Left-Coast)	Profile crowning (Ch) (-3.50; 13; Left-Coast)	0.001092612432941	0.00400	0.003000	-0.004000																643	Ch____413L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-6.50; 13; Left-Coast)	Profile crowning (Ch) (-6.50; 13; Left-Coast)	0.007621711738373	0.00400	0.003000	-0.004000																643	Ch____713L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-0.50; 26; Left-Coast)	Profile crowning (Ch) (-0.50; 26; Left-Coast)	0.000760373003314	0.00400	0.003000	-0.004000																643	Ch____126L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-3.50; 26; Left-Coast)	Profile crowning (Ch) (-3.50; 26; Left-Coast)	0.001534499480867	0.00400	0.003000	-0.004000																643	Ch____426L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-6.50; 26; Left-Coast)	Profile crowning (Ch) (-6.50; 26; Left-Coast)	0.008810490637568	0.00400	0.003000	-0.004000																643	Ch____726L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-0.50; 38; Left-Coast)	Profile crowning (Ch) (-0.50; 38; Left-Coast)	0.000945954325364	0.00400	0.003000	-0.004000																643	Ch____138L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-3.50; 38; Left-Coast)	Profile crowning (Ch) (-3.50; 38; Left-Coast)	0.001779993479636	0.00400	0.003000	-0.004000																643	Ch____438L	3
35.7371 Grinding in process M05700	177	Profile crowning (Ch) (-6.50; 38; Left-Coast)	Profile crowning (Ch) (-6.50; 38; Left-Coast)	0.008043704053637	0.00400	0.003000	-0.004000																643	Ch____738L	3
35.7371 Grinding in process M05700	177	Angular lead error (fHb) (94.99; 1; Right-Drive)	Angular lead error (fHb) (94.99; 1; Right-Drive)	-0.003226226479848	0.00000	0.008000	-0.007000																651	fHb__95_1R	3
35.7371 Grinding in process M05700	177	Angular lead error (fHb) (94.99; 13; Right-Drive)	Angular lead error (fHb) (94.99; 13; Right-Drive)	-0.002288706145631	0.00000	0.008000	-0.007000																651	fHb__9513R	3
35.7371 Grinding in process M05700	177	Angular lead error (fHb) (94.99; 26; Right-Drive)	Angular lead error (fHb) (94.99; 26; Right-Drive)	-0.000189377180578	0.00000	0.008000	-0.007000																651	fHb__9526R	3
35.7371 Grinding in process M05700	177	Angular lead error (fHb) (94.99; 38; Right-Drive)	Angular lead error (fHb) (94.99; 38; Right-Drive)	-0.000967383630333	0.00000	0.008000	-0.007000																651	fHb__9538R	3
35.7371 Grinding in process M05700	177	Lead - variation angular deviation (varFHb) (Right-Drive)	Lead - variation angular deviation (varFHb) (Right-Drive)	0.003036849299270	0.00000	0.014000	0.000000																0	vfHa_____R	3
35.7371 Grinding in process M05700	177	Lead form error (ffb) (94.99; 1; Right-Drive)	Lead form error (ffb) (94.99; 1; Right-Drive)	0.001309090006861	0.00000	0.005000	0.000000																621	ffb__95_1R	3
35.7371 Grinding in process M05700	177	Lead form error (ffb) (94.99; 13; Right-Drive)	Lead form error (ffb) (94.99; 13; Right-Drive)	0.000839746420474	0.00000	0.005000	0.000000																621	ffb__9513R	3
35.7371 Grinding in process M05700	177	Lead form error (ffb) (94.99; 26; Right-Drive)	Lead form error (ffb) (94.99; 26; Right-Drive)	0.001910929147644	0.00000	0.005000	0.000000																621	ffb__9526R	3
35.7371 Grinding in process M05700	177	Lead form error (ffb) (94.99; 38; Right-Drive)	Lead form error (ffb) (94.99; 38; Right-Drive)	0.001401286001570	0.00000	0.005000	0.000000																621	ffb__9538R	3
35.7371 Grinding in process M05700	177	Lead crowning (Cb) (94.99; 1; Right-Drive)	Lead crowning (Cb) (94.99; 1; Right-Drive)	0.001728638654114	0.00200	0.002000	-0.002000																642	Cb___95_1R	3
35.7371 Grinding in process M05700	177	Lead crowning (Cb) (94.99; 13; Right-Drive)	Lead crowning (Cb) (94.99; 13; Right-Drive)	0.000564026615045	0.00200	0.002000	-0.002000																642	Cb___9513R	3
35.7371 Grinding in process M05700	177	Lead crowning (Cb) (94.99; 26; Right-Drive)	Lead crowning (Cb) (94.99; 26; Right-Drive)	0.000946301843779	0.00200	0.002000	-0.002000																642	Cb___9526R	3
35.7371 Grinding in process M05700	177	Lead crowning (Cb) (94.99; 38; Right-Drive)	Lead crowning (Cb) (94.99; 38; Right-Drive)	0.000806604737055	0.00200	0.002000	-0.002000																642	Cb___9538R	3
35.7371 Grinding in process M05700	177	Angular lead error (fHb) (94.99; 1; Left-Coast)	Angular lead error (fHb) (94.99; 1; Left-Coast)	-0.004601255253035	0.00000	0.008000	-0.007000																651	fHb__95_1L	3
35.7371 Grinding in process M05700	177	Angular lead error (fHb) (94.99; 13; Left-Coast)	Angular lead error (fHb) (94.99; 13; Left-Coast)	-0.003989868630404	0.00000	0.008000	-0.007000																651	fHb__9513L	3
35.7371 Grinding in process M05700	177	Angular lead error (fHb) (94.99; 26; Left-Coast)	Angular lead error (fHb) (94.99; 26; Left-Coast)	-0.001129166598801	0.00000	0.008000	-0.007000																651	fHb__9526L	3
35.7371 Grinding in process M05700	177	Angular lead error (fHb) (94.99; 38; Left-Coast)	Angular lead error (fHb) (94.99; 38; Left-Coast)	-0.001822857667350	0.00000	0.008000	-0.007000																651	fHb__9538L	3
35.7371 Grinding in process M05700	177	Lead - variation angular deviation (varFHb) (Left-Coast)	Lead - variation angular deviation (varFHb) (Left-Coast)	0.003472088654235	0.00000	0.014000	0.000000																0	vfHa_____L	3
35.7371 Grinding in process M05700	177	Lead form error (ffb) (94.99; 1; Left-Coast)	Lead form error (ffb) (94.99; 1; Left-Coast)	0.001221582086327	0.00000	0.005000	0.000000																621	ffb__95_1L	3
35.7371 Grinding in process M05700	177	Lead form error (ffb) (94.99; 13; Left-Coast)	Lead form error (ffb) (94.99; 13; Left-Coast)	0.001835645445602	0.00000	0.005000	0.000000																621	ffb__9513L	3
35.7371 Grinding in process M05700	177	Lead form error (ffb) (94.99; 26; Left-Coast)	Lead form error (ffb) (94.99; 26; Left-Coast)	0.001526258191240	0.00000	0.005000	0.000000																621	ffb__9526L	3
35.7371 Grinding in process M05700	177	Lead form error (ffb) (94.99; 38; Left-Coast)	Lead form error (ffb) (94.99; 38; Left-Coast)	0.002339841104368	0.00000	0.005000	0.000000																621	ffb__9538L	3
35.7371 Grinding in process M05700	177	Lead crowning (Cb) (94.99; 1; Left-Coast)	Lead crowning (Cb) (94.99; 1; Left-Coast)	-0.000293853954258	0.00200	0.002000	-0.002000																642	Cb___95_1L	3
35.7371 Grinding in process M05700	177	Lead crowning (Cb) (94.99; 13; Left-Coast)	Lead crowning (Cb) (94.99; 13; Left-Coast)	0.000375265355075	0.00200	0.002000	-0.002000																642	Cb___9513L	3
35.7371 Grinding in process M05700	177	Lead crowning (Cb) (94.99; 26; Left-Coast)	Lead crowning (Cb) (94.99; 26; Left-Coast)	-0.000122621585612	0.00200	0.002000	-0.002000																642	Cb___9526L	3
35.7371 Grinding in process M05700	177	Lead crowning (Cb) (94.99; 38; Left-Coast)	Lead crowning (Cb) (94.99; 38; Left-Coast)	0.000043274730652	0.00200	0.002000	-0.002000																642	Cb___9538L	3
35.7371 Grinding in process M05700	177	Individual pitch error (fp) (pos: 95.24 -3.50; Right-Drive 7)	Individual pitch error (fp) (pos: 95.24 -3.50; Right-Drive 7)	0.002851491502727	0.00000	0.013000	0.000000																601	kfp___4__R	3
35.7371 Grinding in process M05700	177	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Right-Drive 7)	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Right-Drive 7)	0.009853393374655	0.00000	0.041000	0.000000																604	Fp____4__R	3
35.7371 Grinding in process M05700	177	Individual pitch error (fp) (pos: 95.24 -3.50; Left-Coast 7)	Individual pitch error (fp) (pos: 95.24 -3.50; Left-Coast 7)	0.002098905041664	0.00000	0.013000	0.000000																601	kfp___4__L	3
35.7371 Grinding in process M05700	177	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Left-Coast 7)	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Left-Coast 7)	0.007823059919221	0.00000	0.041000	0.000000																604	Fp____4__L	3
35.7371 Grinding in process M05700	177	Radial runout (Fr) (PID: 7)	Radial runout (Fr) (PID: 7)	0.008409613038665	0.00000	0.055000	0.000000																660	Fr____4	3
35.7371 Grinding in process M05700	177	Tooth thickness (Ss) (PID: 7)	Tooth thickness (Ss) (PID: 7)	2.718422129167818	2.72200	0.027000	-0.027000																0	Ss____4	3
35.7371 Grinding in process M05700	177	Tooth thickness variation (As) (PID: 7)	Tooth thickness variation (As) (PID: 7)	-0.003578061386778	0.00000	0.027000	-0.027000																0	As____4	3
35.7371 Grinding in process M05700	177	Dimension over 2-balls (MdK) (PID: 7)	Dimension over 2-balls (MdK) (PID: 7)	101.149474802105370	101.16400	0.073000	-0.073000																210	MdK___4	3
35.7371 Grinding in process M05700	177	Tip diameter (dk) (-3.500; 8)	Tip diameter (dk) (-3.500; 8)	98.895830655513862	98.85700	0.063000	-0.063000																202	Da__avg__4	3
35.7371 Grinding in process M05700	177	Root diameter (df) (-3.500; 9)	Root diameter (df) (-3.500; 9)	87.867963962138049	87.85000	0.150000	-0.150000																202	Df__avg__4	3
END
