planid	partnb	id	type	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	idsymbol	idshort	K2005class
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-0.50; 1; Left-Coast)	Profile crowning (Ch) (-0.50; 1; Left-Coast)	0.001784990835268	0.00400	0.003000	-0.004000																643	Ch____1_1L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-3.50; 1; Left-Coast)	Profile crowning (Ch) (-3.50; 1; Left-Coast)	0.001837268420190	0.00400	0.003000	-0.004000																643	Ch____4_1L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-6.50; 1; Left-Coast)	Profile crowning (Ch) (-6.50; 1; Left-Coast)	0.002632583792829	0.00400	0.003000	-0.004000																643	Ch____7_1L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-0.50; 13; Left-Coast)	Profile crowning (Ch) (-0.50; 13; Left-Coast)	0.001203832966424	0.00400	0.003000	-0.004000																643	Ch____113L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-3.50; 13; Left-Coast)	Profile crowning (Ch) (-3.50; 13; Left-Coast)	0.001102720828331	0.00400	0.003000	-0.004000																643	Ch____413L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-6.50; 13; Left-Coast)	Profile crowning (Ch) (-6.50; 13; Left-Coast)	0.002355043145951	0.00400	0.003000	-0.004000																643	Ch____713L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-0.50; 26; Left-Coast)	Profile crowning (Ch) (-0.50; 26; Left-Coast)	0.001856727482291	0.00400	0.003000	-0.004000																643	Ch____126L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-3.50; 26; Left-Coast)	Profile crowning (Ch) (-3.50; 26; Left-Coast)	0.001663984037258	0.00400	0.003000	-0.004000																643	Ch____426L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-6.50; 26; Left-Coast)	Profile crowning (Ch) (-6.50; 26; Left-Coast)	0.001315461338546	0.00400	0.003000	-0.004000																643	Ch____726L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-0.50; 38; Left-Coast)	Profile crowning (Ch) (-0.50; 38; Left-Coast)	0.001473181179930	0.00400	0.003000	-0.004000																643	Ch____138L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-3.50; 38; Left-Coast)	Profile crowning (Ch) (-3.50; 38; Left-Coast)	0.001439904392060	0.00400	0.003000	-0.004000																643	Ch____438L	3
35.7371 Grinding in process M05710	223	Profile crowning (Ch) (-6.50; 38; Left-Coast)	Profile crowning (Ch) (-6.50; 38; Left-Coast)	0.002647559457393	0.00400	0.003000	-0.004000																643	Ch____738L	3
35.7371 Grinding in process M05710	223	Angular lead error (fHb) (94.99; 1; Right-Drive)	Angular lead error (fHb) (94.99; 1; Right-Drive)	0.000555399767841	0.00000	0.008000	-0.007000																651	fHb__95_1R	3
35.7371 Grinding in process M05710	223	Angular lead error (fHb) (94.99; 13; Right-Drive)	Angular lead error (fHb) (94.99; 13; Right-Drive)	-0.001270100731755	0.00000	0.008000	-0.007000																651	fHb__9513R	3
35.7371 Grinding in process M05710	223	Angular lead error (fHb) (94.99; 26; Right-Drive)	Angular lead error (fHb) (94.99; 26; Right-Drive)	-0.004832320121934	0.00000	0.008000	-0.007000																651	fHb__9526R	3
35.7371 Grinding in process M05710	223	Angular lead error (fHb) (94.99; 38; Right-Drive)	Angular lead error (fHb) (94.99; 38; Right-Drive)	-0.002863108312701	0.00000	0.008000	-0.007000																651	fHb__9538R	3
35.7371 Grinding in process M05710	223	Lead - variation angular deviation (varFHb) (Right-Drive)	Lead - variation angular deviation (varFHb) (Right-Drive)	0.005387719889775	0.00000	0.014000	0.000000																0	vfHa_____R	3
35.7371 Grinding in process M05710	223	Lead form error (ffb) (94.99; 1; Right-Drive)	Lead form error (ffb) (94.99; 1; Right-Drive)	0.000999769024698	0.00000	0.005000	0.000000																621	ffb__95_1R	3
35.7371 Grinding in process M05710	223	Lead form error (ffb) (94.99; 13; Right-Drive)	Lead form error (ffb) (94.99; 13; Right-Drive)	0.001820833409257	0.00000	0.005000	0.000000																621	ffb__9513R	3
35.7371 Grinding in process M05710	223	Lead form error (ffb) (94.99; 26; Right-Drive)	Lead form error (ffb) (94.99; 26; Right-Drive)	0.001066256902924	0.00000	0.005000	0.000000																621	ffb__9526R	3
35.7371 Grinding in process M05710	223	Lead form error (ffb) (94.99; 38; Right-Drive)	Lead form error (ffb) (94.99; 38; Right-Drive)	0.001306608332481	0.00000	0.005000	0.000000																621	ffb__9538R	3
35.7371 Grinding in process M05710	223	Lead crowning (Cb) (94.99; 1; Right-Drive)	Lead crowning (Cb) (94.99; 1; Right-Drive)	0.002165849401341	0.00200	0.002000	-0.002000																642	Cb___95_1R	3
35.7371 Grinding in process M05710	223	Lead crowning (Cb) (94.99; 13; Right-Drive)	Lead crowning (Cb) (94.99; 13; Right-Drive)	0.001671308759279	0.00200	0.002000	-0.002000																642	Cb___9513R	3
35.7371 Grinding in process M05710	223	Lead crowning (Cb) (94.99; 26; Right-Drive)	Lead crowning (Cb) (94.99; 26; Right-Drive)	0.001836357987273	0.00200	0.002000	-0.002000																642	Cb___9526R	3
35.7371 Grinding in process M05710	223	Lead crowning (Cb) (94.99; 38; Right-Drive)	Lead crowning (Cb) (94.99; 38; Right-Drive)	0.002321925763829	0.00200	0.002000	-0.002000																642	Cb___9538R	3
35.7371 Grinding in process M05710	223	Angular lead error (fHb) (94.99; 1; Left-Coast)	Angular lead error (fHb) (94.99; 1; Left-Coast)	0.010728838602970	0.00000	0.008000	-0.007000																651	fHb__95_1L	3
35.7371 Grinding in process M05710	223	Angular lead error (fHb) (94.99; 13; Left-Coast)	Angular lead error (fHb) (94.99; 13; Left-Coast)	0.003282751642824	0.00000	0.008000	-0.007000																651	fHb__9513L	3
35.7371 Grinding in process M05710	223	Angular lead error (fHb) (94.99; 26; Left-Coast)	Angular lead error (fHb) (94.99; 26; Left-Coast)	0.000792998241195	0.00000	0.008000	-0.007000																651	fHb__9526L	3
35.7371 Grinding in process M05710	223	Angular lead error (fHb) (94.99; 38; Left-Coast)	Angular lead error (fHb) (94.99; 38; Left-Coast)	0.000637830669653	0.00000	0.008000	-0.007000																651	fHb__9538L	3
35.7371 Grinding in process M05710	223	Lead - variation angular deviation (varFHb) (Left-Coast)	Lead - variation angular deviation (varFHb) (Left-Coast)	0.010091007933317	0.00000	0.014000	0.000000																0	vfHa_____L	3
35.7371 Grinding in process M05710	223	Lead form error (ffb) (94.99; 1; Left-Coast)	Lead form error (ffb) (94.99; 1; Left-Coast)	0.002621534250378	0.00000	0.005000	0.000000																621	ffb__95_1L	3
35.7371 Grinding in process M05710	223	Lead form error (ffb) (94.99; 13; Left-Coast)	Lead form error (ffb) (94.99; 13; Left-Coast)	0.001254295750073	0.00000	0.005000	0.000000																621	ffb__9513L	3
35.7371 Grinding in process M05710	223	Lead form error (ffb) (94.99; 26; Left-Coast)	Lead form error (ffb) (94.99; 26; Left-Coast)	0.001689744040351	0.00000	0.005000	0.000000																621	ffb__9526L	3
35.7371 Grinding in process M05710	223	Lead form error (ffb) (94.99; 38; Left-Coast)	Lead form error (ffb) (94.99; 38; Left-Coast)	0.001075323503017	0.00000	0.005000	0.000000																621	ffb__9538L	3
35.7371 Grinding in process M05710	223	Lead crowning (Cb) (94.99; 1; Left-Coast)	Lead crowning (Cb) (94.99; 1; Left-Coast)	-0.003498578900182	0.00200	0.002000	-0.002000																642	Cb___95_1L	3
35.7371 Grinding in process M05710	223	Lead crowning (Cb) (94.99; 13; Left-Coast)	Lead crowning (Cb) (94.99; 13; Left-Coast)	-0.001482784594200	0.00200	0.002000	-0.002000																642	Cb___9513L	3
35.7371 Grinding in process M05710	223	Lead crowning (Cb) (94.99; 26; Left-Coast)	Lead crowning (Cb) (94.99; 26; Left-Coast)	-0.001069425946658	0.00200	0.002000	-0.002000																642	Cb___9526L	3
35.7371 Grinding in process M05710	223	Lead crowning (Cb) (94.99; 38; Left-Coast)	Lead crowning (Cb) (94.99; 38; Left-Coast)	-0.001668057087764	0.00200	0.002000	-0.002000																642	Cb___9538L	3
35.7371 Grinding in process M05710	223	Individual pitch error (fp) (pos: 95.24 -3.50; Right-Drive 7)	Individual pitch error (fp) (pos: 95.24 -3.50; Right-Drive 7)	0.002622737509071	0.00000	0.013000	0.000000																601	kfp___4__R	3
35.7371 Grinding in process M05710	223	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Right-Drive 7)	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Right-Drive 7)	0.020464371065455	0.00000	0.041000	0.000000																604	Fp____4__R	3
35.7371 Grinding in process M05710	223	Individual pitch error (fp) (pos: 95.24 -3.50; Left-Coast 7)	Individual pitch error (fp) (pos: 95.24 -3.50; Left-Coast 7)	0.002626889138464	0.00000	0.013000	0.000000																601	kfp___4__L	3
35.7371 Grinding in process M05710	223	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Left-Coast 7)	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Left-Coast 7)	0.015469959417680	0.00000	0.041000	0.000000																604	Fp____4__L	3
35.7371 Grinding in process M05710	223	Radial runout (Fr) (PID: 7)	Radial runout (Fr) (PID: 7)	0.017815521195125	0.00000	0.055000	0.000000																660	Fr____4	3
35.7371 Grinding in process M05710	223	Tooth thickness (Ss) (PID: 7)	Tooth thickness (Ss) (PID: 7)	2.727470255779404	2.72200	0.027000	-0.027000																0	Ss____4	3
35.7371 Grinding in process M05710	223	Tooth thickness variation (As) (PID: 7)	Tooth thickness variation (As) (PID: 7)	0.005470065224808	0.00000	0.027000	-0.027000																0	As____4	3
35.7371 Grinding in process M05710	223	Dimension over 2-balls (MdK) (PID: 7)	Dimension over 2-balls (MdK) (PID: 7)	101.178517612680590	101.16400	0.073000	-0.073000																210	MdK___4	3
35.7371 Grinding in process M05710	223	Tip diameter (dk) (-3.500; 8)	Tip diameter (dk) (-3.500; 8)	98.862479548231263	98.85700	0.063000	-0.063000																202	Da__avg__4	3
35.7371 Grinding in process M05710	223	Root diameter (df) (-3.500; 9)	Root diameter (df) (-3.500; 9)	87.795123993812254	87.85000	0.150000	-0.150000																202	Df__avg__4	3
END
