planid	partnb	id	type	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	idsymbol	idshort	K2005class
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-3.50; 1; Right-Drive)	Profile form error (ffa) (-3.50; 1; Right-Drive)	0.000642222832179	0.00000	0.003000	0.000000																631	ffa___4_1R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-6.50; 1; Right-Drive)	Profile form error (ffa) (-6.50; 1; Right-Drive)	0.000890144329651	0.00000	0.003000	0.000000																631	ffa___7_1R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-0.50; 13; Right-Drive)	Profile form error (ffa) (-0.50; 13; Right-Drive)	0.003945970522100	0.00000	0.003000	0.000000																631	ffa___113R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-3.50; 13; Right-Drive)	Profile form error (ffa) (-3.50; 13; Right-Drive)	0.000801284956322	0.00000	0.003000	0.000000																631	ffa___413R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-6.50; 13; Right-Drive)	Profile form error (ffa) (-6.50; 13; Right-Drive)	0.000732800870114	0.00000	0.003000	0.000000																631	ffa___713R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-0.50; 26; Right-Drive)	Profile form error (ffa) (-0.50; 26; Right-Drive)	0.001058884917267	0.00000	0.003000	0.000000																631	ffa___126R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-3.50; 26; Right-Drive)	Profile form error (ffa) (-3.50; 26; Right-Drive)	0.000733903541747	0.00000	0.003000	0.000000																631	ffa___426R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-6.50; 26; Right-Drive)	Profile form error (ffa) (-6.50; 26; Right-Drive)	0.001006503105912	0.00000	0.003000	0.000000																631	ffa___726R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-0.50; 38; Right-Drive)	Profile form error (ffa) (-0.50; 38; Right-Drive)	0.001142044852401	0.00000	0.003000	0.000000																631	ffa___138R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-3.50; 38; Right-Drive)	Profile form error (ffa) (-3.50; 38; Right-Drive)	0.000573619469733	0.00000	0.003000	0.000000																631	ffa___438R	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-6.50; 38; Right-Drive)	Profile form error (ffa) (-6.50; 38; Right-Drive)	0.000574226017708	0.00000	0.003000	0.000000																631	ffa___738R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-0.50; 1; Right-Drive)	Profile crowning (Ch) (-0.50; 1; Right-Drive)	0.004255837997062	0.00400	0.003000	-0.004000																643	Ch____1_1R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-3.50; 1; Right-Drive)	Profile crowning (Ch) (-3.50; 1; Right-Drive)	0.003218365745297	0.00400	0.003000	-0.004000																643	Ch____4_1R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-6.50; 1; Right-Drive)	Profile crowning (Ch) (-6.50; 1; Right-Drive)	0.000845779421744	0.00400	0.003000	-0.004000																643	Ch____7_1R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-0.50; 13; Right-Drive)	Profile crowning (Ch) (-0.50; 13; Right-Drive)	0.005301751254632	0.00400	0.003000	-0.004000																643	Ch____113R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-3.50; 13; Right-Drive)	Profile crowning (Ch) (-3.50; 13; Right-Drive)	0.002943601432473	0.00400	0.003000	-0.004000																643	Ch____413R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-6.50; 13; Right-Drive)	Profile crowning (Ch) (-6.50; 13; Right-Drive)	0.001314098660629	0.00400	0.003000	-0.004000																643	Ch____713R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-0.50; 26; Right-Drive)	Profile crowning (Ch) (-0.50; 26; Right-Drive)	0.004404419320731	0.00400	0.003000	-0.004000																643	Ch____126R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-3.50; 26; Right-Drive)	Profile crowning (Ch) (-3.50; 26; Right-Drive)	0.003009760558808	0.00400	0.003000	-0.004000																643	Ch____426R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-6.50; 26; Right-Drive)	Profile crowning (Ch) (-6.50; 26; Right-Drive)	0.001456187645303	0.00400	0.003000	-0.004000																643	Ch____726R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-0.50; 38; Right-Drive)	Profile crowning (Ch) (-0.50; 38; Right-Drive)	0.004637263559289	0.00400	0.003000	-0.004000																643	Ch____138R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-3.50; 38; Right-Drive)	Profile crowning (Ch) (-3.50; 38; Right-Drive)	0.003403327163120	0.00400	0.003000	-0.004000																643	Ch____438R	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-6.50; 38; Right-Drive)	Profile crowning (Ch) (-6.50; 38; Right-Drive)	0.000865330886183	0.00400	0.003000	-0.004000																643	Ch____738R	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-0.50; 1; Left-Coast)	Angular profile error (fHa) (-0.50; 1; Left-Coast)	-0.005639628671217	0.00000	0.008000	-0.008000																632	fHa___1_1L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-3.50; 1; Left-Coast)	Angular profile error (fHa) (-3.50; 1; Left-Coast)	-0.005514535897733	0.00000	0.008000	-0.008000																632	fHa___4_1L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-6.50; 1; Left-Coast)	Angular profile error (fHa) (-6.50; 1; Left-Coast)	0.009077565538023	0.00000	0.008000	-0.008000																632	fHa___7_1L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-0.50; 13; Left-Coast)	Angular profile error (fHa) (-0.50; 13; Left-Coast)	-0.005693691015989	0.00000	0.008000	-0.008000																632	fHa___113L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-3.50; 13; Left-Coast)	Angular profile error (fHa) (-3.50; 13; Left-Coast)	-0.004584476261171	0.00000	0.008000	-0.008000																632	fHa___413L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-6.50; 13; Left-Coast)	Angular profile error (fHa) (-6.50; 13; Left-Coast)	0.010570111276686	0.00000	0.008000	-0.008000																632	fHa___713L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-0.50; 26; Left-Coast)	Angular profile error (fHa) (-0.50; 26; Left-Coast)	-0.003801802672916	0.00000	0.008000	-0.008000																632	fHa___126L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-3.50; 26; Left-Coast)	Angular profile error (fHa) (-3.50; 26; Left-Coast)	-0.002906718990598	0.00000	0.008000	-0.008000																632	fHa___426L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-6.50; 26; Left-Coast)	Angular profile error (fHa) (-6.50; 26; Left-Coast)	0.012430392217578	0.00000	0.008000	-0.008000																632	fHa___726L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-0.50; 38; Left-Coast)	Angular profile error (fHa) (-0.50; 38; Left-Coast)	-0.002343243354054	0.00000	0.008000	-0.008000																632	fHa___138L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-3.50; 38; Left-Coast)	Angular profile error (fHa) (-3.50; 38; Left-Coast)	-0.003638826232136	0.00000	0.008000	-0.008000																632	fHa___438L	3
35.7371 Grinding in process M05700	176	Angular profile error (fHa) (-6.50; 38; Left-Coast)	Angular profile error (fHa) (-6.50; 38; Left-Coast)	0.011075398332221	0.00000	0.008000	-0.008000																632	fHa___738L	3
35.7371 Grinding in process M05700	176	Profile - variation angular deviation (varfHa) (Left-Coast)	Profile - variation angular deviation (varfHa) (Left-Coast)	0.002607816907135	0.00000	0.012000	0.000000																0	vfHb_____L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-0.50; 1; Left-Coast)	Profile form error (ffa) (-0.50; 1; Left-Coast)	0.000950723824789	0.00000	0.003000	0.000000																631	ffa___1_1L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-3.50; 1; Left-Coast)	Profile form error (ffa) (-3.50; 1; Left-Coast)	0.000837622946621	0.00000	0.003000	0.000000																631	ffa___4_1L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-6.50; 1; Left-Coast)	Profile form error (ffa) (-6.50; 1; Left-Coast)	0.001396468722395	0.00000	0.003000	0.000000																631	ffa___7_1L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-0.50; 13; Left-Coast)	Profile form error (ffa) (-0.50; 13; Left-Coast)	0.000923401568592	0.00000	0.003000	0.000000																631	ffa___113L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-3.50; 13; Left-Coast)	Profile form error (ffa) (-3.50; 13; Left-Coast)	0.000913453144466	0.00000	0.003000	0.000000																631	ffa___413L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-6.50; 13; Left-Coast)	Profile form error (ffa) (-6.50; 13; Left-Coast)	0.001560280755897	0.00000	0.003000	0.000000																631	ffa___713L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-0.50; 26; Left-Coast)	Profile form error (ffa) (-0.50; 26; Left-Coast)	0.001121425555836	0.00000	0.003000	0.000000																631	ffa___126L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-3.50; 26; Left-Coast)	Profile form error (ffa) (-3.50; 26; Left-Coast)	0.002109353248363	0.00000	0.003000	0.000000																631	ffa___426L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-6.50; 26; Left-Coast)	Profile form error (ffa) (-6.50; 26; Left-Coast)	0.001693131687481	0.00000	0.003000	0.000000																631	ffa___726L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-0.50; 38; Left-Coast)	Profile form error (ffa) (-0.50; 38; Left-Coast)	0.000733900890694	0.00000	0.003000	0.000000																631	ffa___138L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-3.50; 38; Left-Coast)	Profile form error (ffa) (-3.50; 38; Left-Coast)	0.000988239489423	0.00000	0.003000	0.000000																631	ffa___438L	3
35.7371 Grinding in process M05700	176	Profile form error (ffa) (-6.50; 38; Left-Coast)	Profile form error (ffa) (-6.50; 38; Left-Coast)	0.001500552634435	0.00000	0.003000	0.000000																631	ffa___738L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-0.50; 1; Left-Coast)	Profile crowning (Ch) (-0.50; 1; Left-Coast)	0.001470627677499	0.00400	0.003000	-0.004000																643	Ch____1_1L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-3.50; 1; Left-Coast)	Profile crowning (Ch) (-3.50; 1; Left-Coast)	0.001621099211282	0.00400	0.003000	-0.004000																643	Ch____4_1L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-6.50; 1; Left-Coast)	Profile crowning (Ch) (-6.50; 1; Left-Coast)	0.007570602268197	0.00400	0.003000	-0.004000																643	Ch____7_1L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-0.50; 13; Left-Coast)	Profile crowning (Ch) (-0.50; 13; Left-Coast)	0.001092989451866	0.00400	0.003000	-0.004000																643	Ch____113L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-3.50; 13; Left-Coast)	Profile crowning (Ch) (-3.50; 13; Left-Coast)	0.002098568138721	0.00400	0.003000	-0.004000																643	Ch____413L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-6.50; 13; Left-Coast)	Profile crowning (Ch) (-6.50; 13; Left-Coast)	0.007217793548743	0.00400	0.003000	-0.004000																643	Ch____713L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-0.50; 26; Left-Coast)	Profile crowning (Ch) (-0.50; 26; Left-Coast)	0.000909721975907	0.00400	0.003000	-0.004000																643	Ch____126L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-3.50; 26; Left-Coast)	Profile crowning (Ch) (-3.50; 26; Left-Coast)	0.001187984803138	0.00400	0.003000	-0.004000																643	Ch____426L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-6.50; 26; Left-Coast)	Profile crowning (Ch) (-6.50; 26; Left-Coast)	0.007216163713706	0.00400	0.003000	-0.004000																643	Ch____726L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-0.50; 38; Left-Coast)	Profile crowning (Ch) (-0.50; 38; Left-Coast)	0.000985280967870	0.00400	0.003000	-0.004000																643	Ch____138L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-3.50; 38; Left-Coast)	Profile crowning (Ch) (-3.50; 38; Left-Coast)	0.001338450715867	0.00400	0.003000	-0.004000																643	Ch____438L	3
35.7371 Grinding in process M05700	176	Profile crowning (Ch) (-6.50; 38; Left-Coast)	Profile crowning (Ch) (-6.50; 38; Left-Coast)	0.007835929862868	0.00400	0.003000	-0.004000																643	Ch____738L	3
35.7371 Grinding in process M05700	176	Angular lead error (fHb) (94.99; 1; Right-Drive)	Angular lead error (fHb) (94.99; 1; Right-Drive)	0.001854095313615	0.00000	0.008000	-0.007000																651	fHb__95_1R	3
35.7371 Grinding in process M05700	176	Angular lead error (fHb) (94.99; 13; Right-Drive)	Angular lead error (fHb) (94.99; 13; Right-Drive)	0.000634993830220	0.00000	0.008000	-0.007000																651	fHb__9513R	3
35.7371 Grinding in process M05700	176	Angular lead error (fHb) (94.99; 26; Right-Drive)	Angular lead error (fHb) (94.99; 26; Right-Drive)	0.001009098175544	0.00000	0.008000	-0.007000																651	fHb__9526R	3
35.7371 Grinding in process M05700	176	Angular lead error (fHb) (94.99; 38; Right-Drive)	Angular lead error (fHb) (94.99; 38; Right-Drive)	-0.001365435412490	0.00000	0.008000	-0.007000																651	fHb__9538R	3
35.7371 Grinding in process M05700	176	Lead - variation angular deviation (varFHb) (Right-Drive)	Lead - variation angular deviation (varFHb) (Right-Drive)	0.003219530726105	0.00000	0.014000	0.000000																0	vfHa_____R	3
35.7371 Grinding in process M05700	176	Lead form error (ffb) (94.99; 1; Right-Drive)	Lead form error (ffb) (94.99; 1; Right-Drive)	0.001153454292113	0.00000	0.005000	0.000000																621	ffb__95_1R	3
35.7371 Grinding in process M05700	176	Lead form error (ffb) (94.99; 13; Right-Drive)	Lead form error (ffb) (94.99; 13; Right-Drive)	0.001038830485154	0.00000	0.005000	0.000000																621	ffb__9513R	3
35.7371 Grinding in process M05700	176	Lead form error (ffb) (94.99; 26; Right-Drive)	Lead form error (ffb) (94.99; 26; Right-Drive)	0.001125932134087	0.00000	0.005000	0.000000																621	ffb__9526R	3
35.7371 Grinding in process M05700	176	Lead form error (ffb) (94.99; 38; Right-Drive)	Lead form error (ffb) (94.99; 38; Right-Drive)	0.001214069980246	0.00000	0.005000	0.000000																621	ffb__9538R	3
35.7371 Grinding in process M05700	176	Lead crowning (Cb) (94.99; 1; Right-Drive)	Lead crowning (Cb) (94.99; 1; Right-Drive)	0.001783559947593	0.00200	0.002000	-0.002000																642	Cb___95_1R	3
35.7371 Grinding in process M05700	176	Lead crowning (Cb) (94.99; 13; Right-Drive)	Lead crowning (Cb) (94.99; 13; Right-Drive)	0.000938147331088	0.00200	0.002000	-0.002000																642	Cb___9513R	3
35.7371 Grinding in process M05700	176	Lead crowning (Cb) (94.99; 26; Right-Drive)	Lead crowning (Cb) (94.99; 26; Right-Drive)	0.000598092074838	0.00200	0.002000	-0.002000																642	Cb___9526R	3
35.7371 Grinding in process M05700	176	Lead crowning (Cb) (94.99; 38; Right-Drive)	Lead crowning (Cb) (94.99; 38; Right-Drive)	0.001238385249587	0.00200	0.002000	-0.002000																642	Cb___9538R	3
35.7371 Grinding in process M05700	176	Angular lead error (fHb) (94.99; 1; Left-Coast)	Angular lead error (fHb) (94.99; 1; Left-Coast)	0.000676463981101	0.00000	0.008000	-0.007000																651	fHb__95_1L	3
35.7371 Grinding in process M05700	176	Angular lead error (fHb) (94.99; 13; Left-Coast)	Angular lead error (fHb) (94.99; 13; Left-Coast)	-0.000253734731788	0.00000	0.008000	-0.007000																651	fHb__9513L	3
35.7371 Grinding in process M05700	176	Angular lead error (fHb) (94.99; 26; Left-Coast)	Angular lead error (fHb) (94.99; 26; Left-Coast)	0.001114283490239	0.00000	0.008000	-0.007000																651	fHb__9526L	3
35.7371 Grinding in process M05700	176	Angular lead error (fHb) (94.99; 38; Left-Coast)	Angular lead error (fHb) (94.99; 38; Left-Coast)	-0.000763411360601	0.00000	0.008000	-0.007000																651	fHb__9538L	3
35.7371 Grinding in process M05700	176	Lead - variation angular deviation (varFHb) (Left-Coast)	Lead - variation angular deviation (varFHb) (Left-Coast)	0.001877694850840	0.00000	0.014000	0.000000																0	vfHa_____L	3
35.7371 Grinding in process M05700	176	Lead form error (ffb) (94.99; 1; Left-Coast)	Lead form error (ffb) (94.99; 1; Left-Coast)	0.001653036729202	0.00000	0.005000	0.000000																621	ffb__95_1L	3
35.7371 Grinding in process M05700	176	Lead form error (ffb) (94.99; 13; Left-Coast)	Lead form error (ffb) (94.99; 13; Left-Coast)	0.001063512974437	0.00000	0.005000	0.000000																621	ffb__9513L	3
35.7371 Grinding in process M05700	176	Lead form error (ffb) (94.99; 26; Left-Coast)	Lead form error (ffb) (94.99; 26; Left-Coast)	0.001047113267934	0.00000	0.005000	0.000000																621	ffb__9526L	3
35.7371 Grinding in process M05700	176	Lead form error (ffb) (94.99; 38; Left-Coast)	Lead form error (ffb) (94.99; 38; Left-Coast)	0.000808434499547	0.00000	0.005000	0.000000																621	ffb__9538L	3
35.7371 Grinding in process M05700	176	Lead crowning (Cb) (94.99; 1; Left-Coast)	Lead crowning (Cb) (94.99; 1; Left-Coast)	0.000141299716823	0.00200	0.002000	-0.002000																642	Cb___95_1L	3
35.7371 Grinding in process M05700	176	Lead crowning (Cb) (94.99; 13; Left-Coast)	Lead crowning (Cb) (94.99; 13; Left-Coast)	0.001014881084789	0.00200	0.002000	-0.002000																642	Cb___9513L	3
35.7371 Grinding in process M05700	176	Lead crowning (Cb) (94.99; 26; Left-Coast)	Lead crowning (Cb) (94.99; 26; Left-Coast)	0.001086062439835	0.00200	0.002000	-0.002000																642	Cb___9526L	3
35.7371 Grinding in process M05700	176	Lead crowning (Cb) (94.99; 38; Left-Coast)	Lead crowning (Cb) (94.99; 38; Left-Coast)	0.000022688263072	0.00200	0.002000	-0.002000																642	Cb___9538L	3
35.7371 Grinding in process M05700	176	Individual pitch error (fp) (pos: 95.24 -3.50; Right-Drive 7)	Individual pitch error (fp) (pos: 95.24 -3.50; Right-Drive 7)	0.002989962872817	0.00000	0.013000	0.000000																601	kfp___4__R	3
35.7371 Grinding in process M05700	176	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Right-Drive 7)	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Right-Drive 7)	0.015835706561519	0.00000	0.041000	0.000000																604	Fp____4__R	3
35.7371 Grinding in process M05700	176	Individual pitch error (fp) (pos: 95.24 -3.50; Left-Coast 7)	Individual pitch error (fp) (pos: 95.24 -3.50; Left-Coast 7)	0.003082203952726	0.00000	0.013000	0.000000																601	kfp___4__L	3
35.7371 Grinding in process M05700	176	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Left-Coast 7)	Cumulative pitch error (Fp) (pos: 95.24 -3.50; Left-Coast 7)	0.016711873554610	0.00000	0.041000	0.000000																604	Fp____4__L	3
35.7371 Grinding in process M05700	176	Radial runout (Fr) (PID: 7)	Radial runout (Fr) (PID: 7)	0.012198851123884	0.00000	0.055000	0.000000																660	Fr____4	3
35.7371 Grinding in process M05700	176	Tooth thickness (Ss) (PID: 7)	Tooth thickness (Ss) (PID: 7)	2.719740464614488	2.72200	0.027000	-0.027000																0	Ss____4	3
35.7371 Grinding in process M05700	176	Tooth thickness variation (As) (PID: 7)	Tooth thickness variation (As) (PID: 7)	-0.002259725940109	0.00000	0.027000	-0.027000																0	As____4	3
35.7371 Grinding in process M05700	176	Dimension over 2-balls (MdK) (PID: 7)	Dimension over 2-balls (MdK) (PID: 7)	101.154748724559780	101.16400	0.073000	-0.073000																210	MdK___4	3
35.7371 Grinding in process M05700	176	Tip diameter (dk) (-3.500; 8)	Tip diameter (dk) (-3.500; 8)	98.891974127556267	98.85700	0.063000	-0.063000																202	Da__avg__4	3
35.7371 Grinding in process M05700	176	Root diameter (df) (-3.500; 9)	Root diameter (df) (-3.500; 9)	87.871389202936712	87.85000	0.150000	-0.150000																202	Df__avg__4	3
END
